source,date,query,raw_text,unigram,bigram,unibi_mix,adj_noun,video_title,likes,churn_score,churn_signals,positive_score,positive_signals,net_signal,signal_type,competitor_mentioned
blog,2026-04-08,헤드앤숄더 후기,지성 두피라면 이 샴푸 무조건 써보세요 헤드앤숄더 차콜 헤드앤숄더 차콜 샴푸인데 숯 성분이 들어 있어서 그런지 세정력이 확실히 좋은 느낌이에요 후기 랑 가격 비교해보고 선택하는 게 좋더라고요 구매 링크 바로가기 이,"['지성', '조건', '성분', '세정', '느낌', '비교', '선택']","['지성_조건', '조건_성분', '성분_세정', '세정_느낌', '느낌_비교', '비교_선택']","['지성', '조건', '성분', '세정', '느낌', '비교', '선택', '지성_조건', '조건_성분', '성분_세정', '세정_느낌', '느낌_비교', '비교_선택']",[],,,0,[],0,[],0,중립,False
blog,2026-04-07,헤드앤숄더 후기,헤드앤숄더 차콜 샴푸 800ml 2개 사용 후기 헤드앤숄더 차콜 샴푸 800ml 2개 구성은 두피 관리용 샴푸를 찾는 분들께 꽤 반가운 제품이더라고요 헤드앤숄더 차콜샴푸 두피샴푸 대용량샴푸 가성비샴푸 데일리샴푸 상쾌한샴푸 샴푸추천,"['구성', '관리', '용량', '가성비', '데일리']","['구성_관리', '관리_용량', '용량_가성비', '가성비_데일리']","['구성', '관리', '용량', '가성비', '데일리', '구성_관리', '관리_용량', '용량_가성비', '가성비_데일리']",[],,,0,[],1,['추천'],1,긍정,False
blog,2026-04-07,헤드앤숄더 후기,헤드앤숄더 비듬샴푸 제대로된 병행 관리 TIP 전체적으로 볼 때 헤드앤숄더 샴푸 후기 의 경우 비듬 각질 가려음 같이 두피에 자주 생기는 문제를 잡아주기 좋은 것 같아요 어니스트맘 샴푸는 강력한 자극 혹은 즉각적인 변화 보단 매일 관리하는 샴푸로,"['비듬', '병행', '관리', '전체', '비듬', '각질', '문제', '어니스트맘', '자극', '즉각', '변화', '관리']","['비듬_병행', '병행_관리', '관리_전체', '전체_비듬', '비듬_각질', '각질_문제', '문제_어니스트맘', '어니스트맘_자극', '자극_즉각', '즉각_변화', '변화_관리']","['비듬', '병행', '관리', '전체', '비듬', '각질', '문제', '어니스트맘', '자극', '즉각', '변화', '관리', '비듬_병행', '병행_관리', '관리_전체', '전체_비듬', '비듬_각질', '각질_문제', '문제_어니스트맘', '어니스트맘_자극', '자극_즉각', '즉각_변화', '변화_관리']",[],,,1,['자극'],0,[],-1,이탈위험,False
blog,2026-04-06,헤드앤숄더 후기,쿠팡리뷰 헤드앤숄더 두피 토탈 솔루션 샴푸 쿨 멘솔 1 2L 1개 솔직 후기 평소 두피가 예민한 편이라 비듬과 가려움이 고민이었는데 두피 케어용 샴푸라서 quot 쿠팡리뷰 쿠팡 후기 내돈내산 내돈내산 후기 쿠팡내돈내산 쿠팡내돈내산 후기 상품평 사용 후기,"['리뷰', '토탈', '솔루션', '평소', '비듬', '고민', '케어', '리뷰', '쿠팡내돈내산', '쿠팡내돈내산']","['리뷰_토탈', '토탈_솔루션', '솔루션_평소', '평소_비듬', '비듬_고민', '고민_케어', '케어_리뷰', '리뷰_쿠팡내돈내산', '쿠팡내돈내산_쿠팡내돈내산']","['리뷰', '토탈', '솔루션', '평소', '비듬', '고민', '케어', '리뷰', '쿠팡내돈내산', '쿠팡내돈내산', '리뷰_토탈', '토탈_솔루션', '솔루션_평소', '평소_비듬', '비듬_고민', '고민_케어', '케어_리뷰', '리뷰_쿠팡내돈내산', '쿠팡내돈내산_쿠팡내돈내산']",[],,,1,['가려움'],0,[],-1,이탈위험,False
blog,2026-04-05,헤드앤숄더 후기,비듬제거빗 찾다가 정착한 비듬 클리너 참빗 솔직 후기 비듬제거빗 찾다가 정착한 비듬 클리너 참빗 솔직 후기 저는 솔직히 검정색 티를 잘 못입었어요 블랙 비듬샴푸로 바꾸면 해결되겠지 싶어서 헤드앤숄더 도 써봤고 약국에서 파는 비듬 전용 제품 니조랄 같은,"['비듬', '제거', '정착', '비듬', '클리너', '비듬', '제거', '정착', '비듬', '클리너', '검정', '블랙', '비듬', '해결', '비듬', '전용', '니조랄']","['비듬_제거', '제거_정착', '정착_비듬', '비듬_클리너', '클리너_비듬', '비듬_제거', '제거_정착', '정착_비듬', '비듬_클리너', '클리너_검정', '검정_블랙', '블랙_비듬', '비듬_해결', '해결_비듬', '비듬_전용', '전용_니조랄']","['비듬', '제거', '정착', '비듬', '클리너', '비듬', '제거', '정착', '비듬', '클리너', '검정', '블랙', '비듬', '해결', '비듬', '전용', '니조랄', '비듬_제거', '제거_정착', '정착_비듬', '비듬_클리너', '클리너_비듬', '비듬_제거', '제거_정착', '정착_비듬', '비듬_클리너', '클리너_검정', '검정_블랙', '블랙_비듬', '비듬_해결', '해결_비듬', '비듬_전용', '전용_니조랄']",[],,,1,['니조랄'],1,['정착'],0,중립,True
blog,2026-04-05,헤드앤숄더 후기,편리한 기능 헤드앤숄더 두피 토탈 솔루션 샴푸 애플 프레쉬 헤드앤숄더 애플프레쉬 샴푸 850ml X 3개 개인 테스트 후기 효과 진짜 좋아요 저는 피부가 예민해서 향이 강하거나 화학 성분이 많은 제품은 피했었어요 그런데 헤드앤숄더 애플 프레쉬는 자연 성분으로 만든,"['편리', '기능', '토탈', '솔루션', '애플', '프레쉬', '애플프레쉬', '개인', '테스트', '효과', '피부', '화학', '성분', '애플', '프레쉬', '자연', '성분']","['편리_기능', '기능_토탈', '토탈_솔루션', '솔루션_애플', '애플_프레쉬', '프레쉬_애플프레쉬', '애플프레쉬_개인', '개인_테스트', '테스트_효과', '효과_피부', '피부_화학', '화학_성분', '성분_애플', '애플_프레쉬', '프레쉬_자연', '자연_성분']","['편리', '기능', '토탈', '솔루션', '애플', '프레쉬', '애플프레쉬', '개인', '테스트', '효과', '피부', '화학', '성분', '애플', '프레쉬', '자연', '성분', '편리_기능', '기능_토탈', '토탈_솔루션', '솔루션_애플', '애플_프레쉬', '프레쉬_애플프레쉬', '애플프레쉬_개인', '개인_테스트', '테스트_효과', '효과_피부', '피부_화학', '화학_성분', '성분_애플', '애플_프레쉬', '프레쉬_자연', '자연_성분']",[],,,0,[],0,[],0,중립,False
blog,2026-04-04,헤드앤숄더 후기,헤드앤숄더 클리니컬 스트렝스 지성 두피 샴푸 추천 subId 13652930 지긋지긋한 지성 두피의 비듬과 유분을 한번에 잡아주는 강력한 솔루션 헤드앤숄더 클리니컬 스트렝스 오일컨트롤 샴푸 사용 후기 날씨가 조금만 더워져도 슬슬 걱정되는 게 있죠 바로 오후만,"['클리니컬', '스트렝스', '지성', '지성', '비듬', '유분', '솔루션', '클리니컬', '스트렝스', '오일', '컨트롤', '날씨', '조금', '걱정', '오후']","['클리니컬_스트렝스', '스트렝스_지성', '지성_지성', '지성_비듬', '비듬_유분', '유분_솔루션', '솔루션_클리니컬', '클리니컬_스트렝스', '스트렝스_오일', '오일_컨트롤', '컨트롤_날씨', '날씨_조금', '조금_걱정', '걱정_오후']","['클리니컬', '스트렝스', '지성', '지성', '비듬', '유분', '솔루션', '클리니컬', '스트렝스', '오일', '컨트롤', '날씨', '조금', '걱정', '오후', '클리니컬_스트렝스', '스트렝스_지성', '지성_지성', '지성_비듬', '비듬_유분', '유분_솔루션', '솔루션_클리니컬', '클리니컬_스트렝스', '스트렝스_오일', '오일_컨트롤', '컨트롤_날씨', '날씨_조금', '조금_걱정', '걱정_오후']",[],,,0,[],1,['추천'],1,긍정,False
blog,2026-04-03,헤드앤숄더 후기,머리 계속 가려운 사람들 이거 쓰면 달라집니다 오늘은 수많은 후기 로 검증된 쿠팡 가려운 두피 amp 탈모 케어 샴푸 BEST 3를 꼼꼼하게 비교해 드립니다 비듬 amp 쿨링 종결 헤드앤숄더 토탈 솔루션 가려운 두피 케어 샴푸 1 2L 2개 답답한 두피를 뻥 뚫어주는,"['검증', '탈모', '케어', '비교', '비듬', '종결', '토탈', '솔루션', '케어']","['검증_탈모', '탈모_케어', '케어_비교', '비교_비듬', '비듬_종결', '종결_토탈', '토탈_솔루션', '솔루션_케어']","['검증', '탈모', '케어', '비교', '비듬', '종결', '토탈', '솔루션', '케어', '검증_탈모', '탈모_케어', '케어_비교', '비교_비듬', '비듬_종결', '종결_토탈', '토탈_솔루션', '솔루션_케어']",[],,,0,[],0,[],0,중립,False
blog,2026-04-03,헤드앤숄더 후기,헤드앤숄더 비듬샴푸 이거 하나만 쓰겠다고요 제 첫 도전은 유명한 헤드앤숄더 비듬샴푸였는데요 비듬할 때 바로 생각나는 제품이며 워낙 대중성이 않을 정도로 많이 깔끔해졌는데요 이상 비듬 관리 후기 마무리할게요,"['비듬', '도전', '유명', '비듬', '비듬', '대중', '이상', '비듬', '관리', '마무리']","['비듬_도전', '도전_유명', '유명_비듬', '비듬_비듬', '비듬_대중', '대중_이상', '이상_비듬', '비듬_관리', '관리_마무리']","['비듬', '도전', '유명', '비듬', '비듬', '대중', '이상', '비듬', '관리', '마무리', '비듬_도전', '도전_유명', '유명_비듬', '비듬_비듬', '비듬_대중', '대중_이상', '이상_비듬', '비듬_관리', '관리_마무리']",[],,,0,[],0,[],0,중립,False
blog,2026-04-03,헤드앤숄더 후기,아로마티카 샴푸 ts 비듬 브러쉬 헤드앤숄더 아로마티카 샴푸 ts 비듬 브러쉬 헤드앤숄더 아로마티카의 샴푸 사용 후기 최근에 아로마티카의 샴푸를 사용해보게 되었는데요 비듬 문제로 고민하시는 분들에게 정말 추천하고,"['아로마', '비듬', '브러쉬', '아로마', '비듬', '브러쉬', '아로마티카', '아로마티카', '비듬', '문제', '고민']","['아로마_비듬', '비듬_브러쉬', '브러쉬_아로마', '아로마_비듬', '비듬_브러쉬', '브러쉬_아로마티카', '아로마티카_아로마티카', '아로마티카_비듬', '비듬_문제', '문제_고민']","['아로마', '비듬', '브러쉬', '아로마', '비듬', '브러쉬', '아로마티카', '아로마티카', '비듬', '문제', '고민', '아로마_비듬', '비듬_브러쉬', '브러쉬_아로마', '아로마_비듬', '비듬_브러쉬', '브러쉬_아로마티카', '아로마티카_아로마티카', '아로마티카_비듬', '비듬_문제', '문제_고민']",[],,,0,[],1,['추천'],1,긍정,False
blog,2026-04-03,헤드앤숄더 후기,미녹시딜 amp 탈모약 2개월 후기 정수리 탈모 quot 쉐딩 현상 탈출 quot 그리고 최근에 샴푸를 헤드앤숄더 로 갈아탔습니다 샴푸 자체가 탈모를 직접 치료한다기보다는 두피 다음 기록 보기 미녹시딜 amp 탈모약 3개월 후기 정수리 탈모 quot 쉐딩 현상 극복 quot 이전 기록 보기 미녹시딜,"['미녹시딜', '탈모', '정수리', '탈모', '쉐딩', '현상', '탈출', '자체', '탈모', '치료', '다음', '기록', '미녹시딜', '탈모', '정수리', '탈모', '쉐딩', '현상', '극복', '이전', '기록', '보기', '미녹시딜']","['미녹시딜_탈모', '탈모_정수리', '정수리_탈모', '탈모_쉐딩', '쉐딩_현상', '현상_탈출', '탈출_자체', '자체_탈모', '탈모_치료', '치료_다음', '다음_기록', '기록_미녹시딜', '미녹시딜_탈모', '탈모_정수리', '정수리_탈모', '탈모_쉐딩', '쉐딩_현상', '현상_극복', '극복_이전', '이전_기록', '기록_보기', '보기_미녹시딜']","['미녹시딜', '탈모', '정수리', '탈모', '쉐딩', '현상', '탈출', '자체', '탈모', '치료', '다음', '기록', '미녹시딜', '탈모', '정수리', '탈모', '쉐딩', '현상', '극복', '이전', '기록', '보기', '미녹시딜', '미녹시딜_탈모', '탈모_정수리', '정수리_탈모', '탈모_쉐딩', '쉐딩_현상', '현상_탈출', '탈출_자체', '자체_탈모', '탈모_치료', '치료_다음', '다음_기록', '기록_미녹시딜', '미녹시딜_탈모', '탈모_정수리', '정수리_탈모', '탈모_쉐딩', '쉐딩_현상', '현상_극복', '극복_이전', '이전_기록', '기록_보기', '보기_미녹시딜']",[],,,1,['갈아탔'],0,[],-1,이탈위험,False
blog,2026-04-02,헤드앤숄더 후기,비듬샴푸 헤드앤숄더 가려운 두피케어 샴푸 850ml 민감성 오늘 소개할 제품은 바로 헤드앤숄더 가려운 두피케어 샴푸 850ml인데 많은 분들이 비듬 샴푸 부문에서 특히 지루성 두피염으로 고생하는 분들도 가려움 진정에 도움을 받았다는 후기 들이 눈에 띄어요,"['비듬', '케어', '소개', '케어', '비듬', '부문', '지루', '고생', '진정', '도움']","['비듬_케어', '케어_소개', '소개_케어', '케어_비듬', '비듬_부문', '부문_지루', '지루_고생', '고생_진정', '진정_도움']","['비듬', '케어', '소개', '케어', '비듬', '부문', '지루', '고생', '진정', '도움', '비듬_케어', '케어_소개', '소개_케어', '케어_비듬', '비듬_부문', '부문_지루', '지루_고생', '고생_진정', '진정_도움']",[],,,1,['가려움'],0,[],-1,이탈위험,False
blog,2026-04-02,헤드앤숄더 후기,초등학생 정수리 냄새 샴푸 추천 후기 마트에서 쉽게 구매할 수 있는 헤드앤숄더 케라시스 닥터그루트부터 로마 샴푸 아로마키타 아이들 사용 후기 정수리 냄새 두피 유분 기존 단백질 샴푸 사용 중 두피 유분감 있는 모습 아이들 기준에서,"['초등학생', '정수리', '냄새', '마트', '케라시스', '닥터그루트', '로마', '아로마키타', '아이', '정수리', '냄새', '유분', '단백질', '유분', '모습', '아이', '기준']","['초등학생_정수리', '정수리_냄새', '냄새_마트', '마트_케라시스', '케라시스_닥터그루트', '닥터그루트_로마', '로마_아로마키타', '아로마키타_아이', '아이_정수리', '정수리_냄새', '냄새_유분', '유분_단백질', '단백질_유분', '유분_모습', '모습_아이', '아이_기준']","['초등학생', '정수리', '냄새', '마트', '케라시스', '닥터그루트', '로마', '아로마키타', '아이', '정수리', '냄새', '유분', '단백질', '유분', '모습', '아이', '기준', '초등학생_정수리', '정수리_냄새', '냄새_마트', '마트_케라시스', '케라시스_닥터그루트', '닥터그루트_로마', '로마_아로마키타', '아로마키타_아이', '아이_정수리', '정수리_냄새', '냄새_유분', '유분_단백질', '단백질_유분', '유분_모습', '모습_아이', '아이_기준']",[],,,0,[],1,['추천'],1,긍정,False
